"fact_id","time_id","fault_label","condition_id","shaft_rpm","engine_load","fuel_flow","air_pressure","ambient_temp","oil_temp","oil_pressure","vibration_x","vibration_y","vibration_z","cyl1_pressure","cyl1_exhaust_temp","cyl2_pressure","cyl2_exhaust_temp","cyl3_pressure","cyl3_exhaust_temp","cyl4_pressure","cyl4_exhaust_temp","sfoc","load_factor"
"14149",305,0,1,"937.03","70.95","125.08","1.20","29.41","82.05","3.71","0.08","0.0386","0.0165","155.39","343.40","153.51","415.94","137.12","418.23","142.83","449.93","1.76","0.71"
"14150",180,0,1,"937.03","70.95","125.08","1.20","29.41","82.05","3.71","0.08","0.0386","0.0165","155.39","343.40","153.51","415.94","137.12","418.23","142.83","449.93","1.76","0.71"
"14151",305,0,1,"957.60","86.33","124.04","1.22","24.81","86.62","3.58","0.04","0.0328","0.0865","147.90","409.14","145.37","378.34","134.33","399.75","150.63","446.61","1.44","0.86"
"14152",180,0,1,"957.60","86.33","124.04","1.22","24.81","86.62","3.58","0.04","0.0328","0.0865","147.90","409.14","145.37","378.34","134.33","399.75","150.63","446.61","1.44","0.86"
"14153",305,0,1,"888.61","88.07","153.92","1.15","32.22","86.49","4.01","0.04","0.0370","0.0651","144.37","438.46","134.50","465.69","131.13","417.31","151.64","399.11","1.75","0.88"
"14154",180,0,1,"888.61","88.07","153.92","1.15","32.22","86.49","4.01","0.04","0.0370","0.0651","144.37","438.46","134.50","465.69","131.13","417.31","151.64","399.11","1.75","0.88"
"14155",305,0,1,"933.28","65.82","122.63","1.21","24.36","77.06","4.44","0.05","0.0038","0.0517","139.18","381.94","125.91","416.78","133.83","398.13","145.00","461.17","1.86","0.66"
"14156",180,0,1,"933.28","65.82","122.63","1.21","24.36","77.06","4.44","0.05","0.0038","0.0517","139.18","381.94","125.91","416.78","133.83","398.13","145.00","461.17","1.86","0.66"
"14157",305,0,1,"960.62","67.93","152.15","1.25","20.00","85.60","3.34","0.03","0.0565","0.0563","142.46","454.38","143.62","408.99","154.17","448.10","136.93","377.80","2.24","0.68"
"14158",180,0,1,"960.62","67.93","152.15","1.25","20.00","85.60","3.34","0.03","0.0565","0.0563","142.46","454.38","143.62","408.99","154.17","448.10","136.93","377.80","2.24","0.68"
"14159",305,1,1,"935.28","42.46","97.85","1.31","28.37","78.25","3.60","0.03","0.0299","0.0408","134.82","417.13","126.08","385.89","149.00","381.13","158.00","374.66","2.30","0.42"
"14160",180,1,1,"935.28","42.46","97.85","1.31","28.37","78.25","3.60","0.03","0.0299","0.0408","134.82","417.13","126.08","385.89","149.00","381.13","158.00","374.66","2.30","0.42"
"14161",156,0,1,"917.26","66.67","126.24","1.34","27.15","88.81","3.05","0.04","0.0455","0.0555","135.85","429.77","135.29","407.33","148.71","458.32","157.96","403.88","1.89","0.67"
"14162",21,0,1,"917.26","66.67","126.24","1.34","27.15","88.81","3.05","0.04","0.0455","0.0555","135.85","429.77","135.29","407.33","148.71","458.32","157.96","403.88","1.89","0.67"
"14163",156,0,1,"961.31","87.20","122.09","1.10","31.03","73.99","4.35","-0.01","0.0564","0.1014","129.05","434.16","137.28","454.00","139.52","445.73","139.50","420.22","1.40","0.87"
"14164",21,0,1,"961.31","87.20","122.09","1.10","31.03","73.99","4.35","-0.01","0.0564","0.1014","129.05","434.16","137.28","454.00","139.52","445.73","139.50","420.22","1.40","0.87"
"14165",156,0,1,"939.19","60.56","135.09","1.00","26.04","89.88","4.07","0.04","0.0175","0.0403","135.51","434.74","141.88","431.56","137.16","401.76","151.01","398.66","2.23","0.61"
"14166",21,0,1,"939.19","60.56","135.09","1.00","26.04","89.88","4.07","0.04","0.0175","0.0403","135.51","434.74","141.88","431.56","137.16","401.76","151.01","398.66","2.23","0.61"
"14167",156,3,1,"930.10","71.92","120.02","1.09","28.33","80.99","3.96","0.08","0.0395","0.0873","145.52","387.99","150.50","470.16","123.84","477.45","136.91","456.90","1.67","0.72"
"14168",21,3,1,"930.10","71.92","120.02","1.09","28.33","80.99","3.96","0.08","0.0395","0.0873","145.52","387.99","150.50","470.16","123.84","477.45","136.91","456.90","1.67","0.72"
"14169",156,7,1,"925.69","74.42","132.51","1.14","25.92","84.69","1.71","0.04","0.0576","0.4229","138.83","361.76","147.58","413.20","142.61","410.50","153.04","568.29","1.78","0.74"
"14170",21,7,1,"925.69","74.42","132.51","1.14","25.92","84.69","1.71","0.04","0.0576","0.4229","138.83","361.76","147.58","413.20","142.61","410.50","153.04","568.29","1.78","0.74"
"14171",156,0,1,"1013.15","64.98","135.42","1.47","24.78","82.36","3.15","0.05","0.0567","0.0503","144.96","401.35","154.93","456.49","144.80","412.04","153.90","465.47","2.08","0.65"
"14172",21,0,1,"1013.15","64.98","135.42","1.47","24.78","82.36","3.15","0.05","0.0567","0.0503","144.96","401.35","154.93","456.49","144.80","412.04","153.90","465.47","2.08","0.65"
"14173",156,0,1,"890.16","67.46","113.36","1.25","26.44","84.39","4.15","0.03","0.0463","0.0725","138.28","343.72","152.59","440.70","144.72","383.11","135.95","422.63","1.68","0.67"
"14174",21,0,1,"890.16","67.46","113.36","1.25","26.44","84.39","4.15","0.03","0.0463","0.0725","138.28","343.72","152.59","440.70","144.72","383.11","135.95","422.63","1.68","0.67"
"14175",156,0,1,"1048.15","59.49","116.52","1.12","29.41","82.15","3.45","0.06","0.0366","0.0519","140.00","394.61","155.41","399.40","166.19","409.93","139.61","382.15","1.96","0.59"
"14176",21,0,1,"1048.15","59.49","116.52","1.12","29.41","82.15","3.45","0.06","0.0366","0.0519","140.00","394.61","155.41","399.40","166.19","409.93","139.61","382.15","1.96","0.59"
"14177",156,0,1,"935.44","74.95","140.81","1.05","28.44","70.28","3.84","0.06","0.0500","0.0482","128.52","392.00","152.70","378.31","155.55","363.97","159.08","400.25","1.88","0.75"
"14178",21,0,1,"935.44","74.95","140.81","1.05","28.44","70.28","3.84","0.06","0.0500","0.0482","128.52","392.00","152.70","378.31","155.55","363.97","159.08","400.25","1.88","0.75"
"14179",156,0,1,"896.94","64.51","122.17","1.17","29.26","83.24","3.63","0.06","0.0522","0.0600","150.32","451.53","149.94","423.95","144.56","419.17","131.19","380.74","1.89","0.65"
"14180",21,0,1,"896.94","64.51","122.17","1.17","29.26","83.24","3.63","0.06","0.0522","0.0600","150.32","451.53","149.94","423.95","144.56","419.17","131.19","380.74","1.89","0.65"
"14181",156,0,1,"851.37","54.05","138.92","1.21","26.62","79.76","3.25","0.08","0.0837","0.0267","126.97","450.66","146.17","436.37","138.98","426.75","165.98","404.31","2.57","0.54"
"14182",21,0,1,"851.37","54.05","138.92","1.21","26.62","79.76","3.25","0.08","0.0837","0.0267","126.97","450.66","146.17","436.37","138.98","426.75","165.98","404.31","2.57","0.54"
"14183",156,0,1,"943.04","72.76","128.65","0.95","32.12","71.01","3.89","0.04","0.0420","0.0391","159.75","411.18","156.89","373.97","155.03","447.55","131.64","453.21","1.77","0.73"
"14184",21,0,1,"943.04","72.76","128.65","0.95","32.12","71.01","3.89","0.04","0.0420","0.0391","159.75","411.18","156.89","373.97","155.03","447.55","131.64","453.21","1.77","0.73"
"14185",156,3,1,"962.34","75.57","111.92","1.07","28.81","73.63","3.74","0.06","0.0109","0.0785","130.20","450.32","150.13","414.05","162.84","407.68","153.55","391.21","1.48","0.76"
"14186",21,3,1,"962.34","75.57","111.92","1.07","28.81","73.63","3.74","0.06","0.0109","0.0785","130.20","450.32","150.13","414.05","162.84","407.68","153.55","391.21","1.48","0.76"
"14187",156,2,1,"966.77","52.48","103.92","1.34","25.13","81.10","3.24","0.07","0.0541","0.0893","139.21","397.12","147.47","399.92","130.33","410.06","142.10","394.83","1.98","0.52"
"14188",21,2,1,"966.77","52.48","103.92","1.34","25.13","81.10","3.24","0.07","0.0541","0.0893","139.21","397.12","147.47","399.92","130.33","410.06","142.10","394.83","1.98","0.52"
"14189",156,0,1,"915.43","62.46","137.55","1.12","24.72","85.47","3.64","0.03","0.0434","0.0752","151.03","392.60","158.26","416.50","150.59","374.96","152.97","378.33","2.20","0.62"
"14190",21,0,1,"915.43","62.46","137.55","1.12","24.72","85.47","3.64","0.03","0.0434","0.0752","151.03","392.60","158.26","416.50","150.59","374.96","152.97","378.33","2.20","0.62"
"14191",156,0,1,"899.18","61.12","128.94","1.09","19.91","75.41","3.25","0.05","0.0603","0.0766","147.21","404.91","158.62","431.33","137.04","356.00","154.40","431.89","2.11","0.61"
"14192",21,0,1,"899.18","61.12","128.94","1.09","19.91","75.41","3.25","0.05","0.0603","0.0766","147.21","404.91","158.62","431.33","137.04","356.00","154.40","431.89","2.11","0.61"
"14193",156,0,1,"940.85","71.94","135.34","1.31","23.18","82.21","3.12","0.05","0.0862","0.0800","142.73","398.52","124.17","444.43","143.89","406.50","147.91","456.15","1.88","0.72"
"14194",21,0,1,"940.85","71.94","135.34","1.31","23.18","82.21","3.12","0.05","0.0862","0.0800","142.73","398.52","124.17","444.43","143.89","406.50","147.91","456.15","1.88","0.72"
"14195",156,0,1,"923.81","68.38","118.14","1.17","28.70","75.13","3.47","0.04","0.0536","0.0150","145.20","480.27","144.08","417.19","159.45","384.47","136.23","405.53","1.73","0.68"
"14196",21,0,1,"923.81","68.38","118.14","1.17","28.70","75.13","3.47","0.04","0.0536","0.0150","145.20","480.27","144.08","417.19","159.45","384.47","136.23","405.53","1.73","0.68"
"14197",156,0,1,"979.54","82.69","108.41","1.26","24.37","86.79","3.69","0.08","0.0257","0.0780","170.85","400.74","140.94","426.84","123.05","420.26","146.68","408.05","1.31","0.83"
"14198",21,0,1,"979.54","82.69","108.41","1.26","24.37","86.79","3.69","0.08","0.0257","0.0780","170.85","400.74","140.94","426.84","123.05","420.26","146.68","408.05","1.31","0.83"
"14199",156,0,1,"950.28","45.78","133.14","1.13","26.65","78.73","3.62","0.03","0.0707","0.0377","154.59","444.35","144.94","397.58","145.68","391.89","139.58","374.45","2.91","0.46"
"14200",21,0,1,"950.28","45.78","133.14","1.13","26.65","78.73","3.62","0.03","0.0707","0.0377","154.59","444.35","144.94","397.58","145.68","391.89","139.58","374.45","2.91","0.46"
"14201",156,1,1,"911.14","58.74","74.87","1.13","29.67","87.94","3.42","0.03","0.0828","0.0771","141.69","394.12","143.15","409.41","150.15","466.76","141.48","418.29","1.27","0.59"
"14202",21,1,1,"911.14","58.74","74.87","1.13","29.67","87.94","3.42","0.03","0.0828","0.0771","141.69","394.12","143.15","409.41","150.15","466.76","141.48","418.29","1.27","0.59"
"14203",156,5,1,"984.84","49.28","134.54","1.12","24.55","89.65","1.51","0.05","0.0506","0.0600","160.25","374.33","156.12","393.87","144.14","413.61","138.16","376.32","2.73","0.49"
"14204",21,5,1,"984.84","49.28","134.54","1.12","24.55","89.65","1.51","0.05","0.0506","0.0600","160.25","374.33","156.12","393.87","144.14","413.61","138.16","376.32","2.73","0.49"
"14205",156,0,1,"996.77","63.78","149.52","1.30","30.48","83.03","3.16","0.06","0.0796","0.0711","149.59","398.25","153.49","449.01","127.92","402.20","135.34","414.84","2.34","0.64"
"14206",21,0,1,"996.77","63.78","149.52","1.30","30.48","83.03","3.16","0.06","0.0796","0.0711","149.59","398.25","153.49","449.01","127.92","402.20","135.34","414.84","2.34","0.64"
"14207",156,5,1,"976.02","66.22","132.43","1.24","27.86","94.66","1.60","0.07","0.0371","0.0605","137.12","421.79","150.19","364.03","145.36","451.00","141.27","469.06","2.00","0.66"
"14208",21,5,1,"976.02","66.22","132.43","1.24","27.86","94.66","1.60","0.07","0.0371","0.0605","137.12","421.79","150.19","364.03","145.36","451.00","141.27","469.06","2.00","0.66"
"14209",156,0,1,"919.68","76.06","140.80","1.13","27.89","84.23","2.85","0.08","0.1037","0.0354","127.45","439.89","145.03","460.09","121.08","398.66","147.82","427.99","1.85","0.76"
"14210",21,0,1,"919.68","76.06","140.80","1.13","27.89","84.23","2.85","0.08","0.1037","0.0354","127.45","439.89","145.03","460.09","121.08","398.66","147.82","427.99","1.85","0.76"
"14211",156,3,1,"933.34","73.91","154.46","1.23","31.28","85.00","3.15","0.05","0.0542","0.0580","141.97","493.19","139.63","434.96","146.64","461.18","151.97","386.49","2.09","0.74"
"14212",21,3,1,"933.34","73.91","154.46","1.23","31.28","85.00","3.15","0.05","0.0542","0.0580","141.97","493.19","139.63","434.96","146.64","461.18","151.97","386.49","2.09","0.74"
"14213",156,0,1,"952.00","83.95","135.50","1.12","25.76","79.98","3.62","0.07","0.0568","0.0521","150.16","365.61","141.47","432.24","154.36","393.78","131.87","458.02","1.61","0.84"
"14214",21,0,1,"952.00","83.95","135.50","1.12","25.76","79.98","3.62","0.07","0.0568","0.0521","150.16","365.61","141.47","432.24","154.36","393.78","131.87","458.02","1.61","0.84"
"14215",156,0,1,"1008.31","58.70","123.39","1.22","29.93","75.93","3.63","0.03","0.0615","0.0332","149.95","488.35","158.48","451.15","152.46","400.23","126.52","390.12","2.10","0.59"
"14216",21,0,1,"1008.31","58.70","123.39","1.22","29.93","75.93","3.63","0.03","0.0615","0.0332","149.95","488.35","158.48","451.15","152.46","400.23","126.52","390.12","2.10","0.59"
"14217",156,0,1,"999.66","66.25","122.62","1.29","26.08","79.36","3.48","0.04","0.0281","0.0631","155.23","382.79","130.31","397.18","112.84","391.92","156.50","406.10","1.85","0.66"
"14218",21,0,1,"999.66","66.25","122.62","1.29","26.08","79.36","3.48","0.04","0.0281","0.0631","155.23","382.79","130.31","397.18","112.84","391.92","156.50","406.10","1.85","0.66"
"14219",156,6,1,"936.13","54.86","109.29","0.42","33.50","78.85","3.19","0.04","0.0749","0.0683","151.42","449.80","136.60","467.06","136.75","474.72","154.73","389.30","1.99","0.55"
"14220",21,6,1,"936.13","54.86","109.29","0.42","33.50","78.85","3.19","0.04","0.0749","0.0683","151.42","449.80","136.60","467.06","136.75","474.72","154.73","389.30","1.99","0.55"
"14221",156,0,1,"863.43","77.96","113.29","1.47","30.10","77.23","2.60","0.02","0.0447","0.0387","128.37","432.95","147.19","393.14","149.81","390.95","136.25","437.81","1.45","0.78"
"14222",21,0,1,"863.43","77.96","113.29","1.47","30.10","77.23","2.60","0.02","0.0447","0.0387","128.37","432.95","147.19","393.14","149.81","390.95","136.25","437.81","1.45","0.78"
"14223",156,0,1,"1003.67","88.56","111.62","1.32","26.88","94.72","3.77","0.04","0.1040","0.0759","140.34","428.78","141.54","465.96","140.37","332.23","149.09","385.88","1.26","0.89"
"14224",21,0,1,"1003.67","88.56","111.62","1.32","26.88","94.72","3.77","0.04","0.1040","0.0759","140.34","428.78","141.54","465.96","140.37","332.23","149.09","385.88","1.26","0.89"
"14225",156,3,1,"952.57","68.83","134.18","1.03","28.99","76.94","4.52","0.05","0.0402","0.0627","150.56","574.13","156.55","443.14","148.69","403.25","138.93","413.84","1.95","0.69"
"14226",21,3,1,"952.57","68.83","134.18","1.03","28.99","76.94","4.52","0.05","0.0402","0.0627","150.56","574.13","156.55","443.14","148.69","403.25","138.93","413.84","1.95","0.69"
"14227",156,0,1,"1003.30","65.74","92.88","1.20","25.99","76.84","2.32","0.06","0.0487","0.0523","157.64","381.60","154.27","407.58","164.28","417.67","144.52","415.66","1.41","0.66"
"14228",21,0,1,"1003.30","65.74","92.88","1.20","25.99","76.84","2.32","0.06","0.0487","0.0523","157.64","381.60","154.27","407.58","164.28","417.67","144.52","415.66","1.41","0.66"
"14229",156,3,1,"1016.48","73.31","141.73","1.26","31.55","83.68","3.28","0.04","0.0284","0.0697","157.84","435.13","139.14","454.52","158.40","516.17","153.42","404.15","1.93","0.73"
"14230",21,3,1,"1016.48","73.31","141.73","1.26","31.55","83.68","3.28","0.04","0.0284","0.0697","157.84","435.13","139.14","454.52","158.40","516.17","153.42","404.15","1.93","0.73"
"14231",156,6,1,"976.68","72.06","97.77","0.75","29.23","86.71","3.65","0.05","0.0735","0.0796","158.34","409.76","144.08","413.08","133.10","444.40","155.55","396.83","1.36","0.72"
"14232",21,6,1,"976.68","72.06","97.77","0.75","29.23","86.71","3.65","0.05","0.0735","0.0796","158.34","409.76","144.08","413.08","133.10","444.40","155.55","396.83","1.36","0.72"
"14233",156,5,1,"916.40","61.17","124.36","1.22","28.23","86.65","2.19","0.00","0.0627","0.0251","130.98","400.86","142.17","393.94","153.87","447.03","142.15","440.42","2.03","0.61"
"14234",21,5,1,"916.40","61.17","124.36","1.22","28.23","86.65","2.19","0.00","0.0627","0.0251","130.98","400.86","142.17","393.94","153.87","447.03","142.15","440.42","2.03","0.61"
"14235",156,6,1,"986.20","70.73","117.05","0.54","29.98","82.81","3.46","0.06","0.0490","0.0743","139.48","468.71","135.23","414.55","141.76","444.07","164.18","432.24","1.65","0.71"
"14236",21,6,1,"986.20","70.73","117.05","0.54","29.98","82.81","3.46","0.06","0.0490","0.0743","139.48","468.71","135.23","414.55","141.76","444.07","164.18","432.24","1.65","0.71"
"14237",156,0,1,"914.74","75.69","165.46","1.17","29.95","81.48","4.00","0.05","0.0628","0.0600","125.22","415.16","149.11","438.53","152.25","483.81","132.92","453.79","2.19","0.76"
"14238",21,0,1,"914.74","75.69","165.46","1.17","29.95","81.48","4.00","0.05","0.0628","0.0600","125.22","415.16","149.11","438.53","152.25","483.81","132.92","453.79","2.19","0.76"
"14239",156,0,1,"886.12","87.23","150.96","1.07","28.95","85.27","3.67","0.05","0.0568","0.0719","145.95","395.37","147.40","361.56","154.65","455.45","133.07","432.07","1.73","0.87"
"14240",21,0,1,"886.12","87.23","150.96","1.07","28.95","85.27","3.67","0.05","0.0568","0.0719","145.95","395.37","147.40","361.56","154.65","455.45","133.07","432.07","1.73","0.87"
"14241",156,0,1,"976.89","70.75","136.48","1.17","27.84","80.65","3.35","0.02","0.0379","0.0593","132.91","411.49","145.35","409.61","143.90","485.45","135.46","503.03","1.93","0.71"
"14242",21,0,1,"976.89","70.75","136.48","1.17","27.84","80.65","3.35","0.02","0.0379","0.0593","132.91","411.49","145.35","409.61","143.90","485.45","135.46","503.03","1.93","0.71"
"14243",156,0,1,"972.92","79.54","124.35","1.18","28.76","89.82","2.98","0.03","0.0711","0.0425","145.13","466.82","151.98","418.34","158.49","322.85","154.89","468.45","1.56","0.80"
"14244",21,0,1,"972.92","79.54","124.35","1.18","28.76","89.82","2.98","0.03","0.0711","0.0425","145.13","466.82","151.98","418.34","158.49","322.85","154.89","468.45","1.56","0.80"
"14245",156,0,1,"907.26","70.81","146.98","1.24","22.59","75.02","2.86","0.03","0.0438","0.0388","135.35","418.42","141.24","452.01","140.80","418.21","159.20","467.28","2.08","0.71"
"14246",21,0,1,"907.26","70.81","146.98","1.24","22.59","75.02","2.86","0.03","0.0438","0.0388","135.35","418.42","141.24","452.01","140.80","418.21","159.20","467.28","2.08","0.71"
"14247",156,0,1,"988.00","64.89","141.58","0.98","26.16","81.57","3.25","0.05","0.0439","0.0945","140.54","410.41","150.55","386.37","136.00","406.31","137.60","454.24","2.18","0.65"
